id,text,category,satisfaction,environment,social
682804569223655424,With the man I absolutely adore and I still didn't get a New Years kiss. ☹🙃🙄 #bitter,Relatedness,Dissatisfied,Non-Supportive,Social Relation
647559263221608448,I don't go to McDonalds and tell you how to make my hamburger so don't come into the ER and tell me how to do my job...#annoyed #frustrated,Relatedness,Dissatisfied,Non-Supportive,Work
678708920681029632,I run into so many douche bags when I'm out. I'm always having to put guys in their place. Some guys truly disgust me.,Relatedness,Dissatisfied,Non-Supportive,Social Relation
682365789299732480,#Sadness is not that bad... after awhile... #ProsLoneliness,Relatedness,Dissatisfied,Non-Supportive,Social Relation
684460777382612992,It's crazy how people let others affect their judgment. #agitated,Relatedness,Dissatisfied,Not Clear,Social Relation
650000572356165632,Finally Talked To Red‼ #Overjoyed ❤⏳,Relatedness,Satisfied,Not Clear,Social Relation
647461367495163904,"Who else has that feeling today, where your wanting to puch everyone in the face just for talking!? #annoyed",Relatedness,Dissatisfied,Not Clear,Social Relation
682497404478832640,There are some ppl that clearly need an eye opening and you know exactly who you are #disrespect,Relatedness,Dissatisfied,Non-Supportive,Social Relation
677679196727062528,I should've stole Champers or Bella for the night😕🐾 #Lonely #ComeHomeBF,Relatedness,Dissatisfied,Non-Supportive,Social Relation
678168365219860480,"Max, your gift of a gingerbread man for every child at school was lovely and well received by all! Thank you. #caring #thankfulness",Relatedness,Satisfied,Supportive,Social Relation
681361874626195456,I feel so fucking alone tonight I just don't even care about living right now. #seasonalaffectivedisorder #depressed,Relatedness,Dissatisfied,Not Clear,Social Relation
652470231109996544,"Thank you God for another chance 😘💘 Its Okay Atleast I do my best, till next time. 😊😍😇 #satisfied #goodnight #ThanksGod",Relatedness,Satisfied,Not Clear,Religion
683435969152815104,My mom just said my make up is so heavy that I look like a drag queen #offensive #immigrant #alsothatsrude,Relatedness,Dissatisfied,Non-Supportive,Family
682435554856833025,I cannot believe both my Lakers and Sixers won tn #unbelievable,Relatedness,Satisfied,Supportive,Other
648968114625998849,"Going to bed tonight feeling overwhelmed with the love from my amazing friends ""&"" family. I'm incredibly lucky and appreciative #love",Relatedness,Satisfied,Supportive,Family
682822912479498240,I finally thought I'd get a New Years kiss and then...I didn't #disappointed 😡,Relatedness,Dissatisfied,Non-Supportive,Social Relation
680393257562451968,"Stop being s'damn bitter and ruining everyone's happy Christmas vibe, ya Scrooge! #Jealousy #MakesYouUgly",Relatedness,Dissatisfied,Not Clear,Social Relation
680216858234990593,How do people have it so perfect from others...#Sad,Relatedness,Dissatisfied,Not Clear,Social Relation
653961563108413441,78% of consumers believe organizations providing custom #content are interested in building good relationships.,Relatedness,Neutral,Not Clear,Social Relation
683716403585806336,People got nothing going on with their lives then to post a TBH #embarrassed?,Relatedness,Dissatisfied,Non-Supportive,Social Relation
677246009584566277,"And I know that I'm being hateful, but that ain't nothing, I'm just #Jealous ,I'm just human.If you're keeping your promise I'm keeping mine",Relatedness,Dissatisfied,Non-Supportive,Social Relation
682243897075044353,How the fuck can you say you love someone in one breath and the next minute treat them like such utter shit. #baffled.com #unbelievable,Relatedness,Dissatisfied,Non-Supportive,Social Relation
682834284999098371,Will watch later the MY BEBE LOVE #KILIGPAMORE .. #excited much,Relatedness,Satisfied,Not Clear,Leisure
679359157158486016,Yall really gotta lie #sad,Relatedness,Dissatisfied,Non-Supportive,Social Relation
677266393163825153,"""When a friend #compliments you and says it looks like you've lost weight, your legs look smaller. #sadness #rugbyproblems""",Relatedness,Not Clear,Not Clear,Social Relation
679088427887951872,Just catch up with the series #Luther season4 episode 1 and the killer from disgust me out of this world😓,Relatedness,Dissatisfied,Not Clear,Leisure
684114624338354177,love you all for #liking,Relatedness,Satisfied,Supportive,Social Relation
648660099708358656,Even though no one reads my tweets. I feel like I'm helping someone out there. #nofollowers #nolikes #lonely,Relatedness,Dissatisfied,Non-Supportive,Social Relation
725828957669609481,"U are the only person I have left.... #sad If u give up on me, I'm also going to give up on me too🙂",Relatedness,Dissatisfied,Non-Supportive,Social Relation
646521984822591488,When you work somewhere for 3 years and someone new gets more time than you! Can you say #Annoyed? #TimeForANewJob,Relatedness,Dissatisfied,Non-Supportive,Work
685186733596631040,Wow #EastEnders has redeemed itself tonight! Proper #emotion 😢 #ilovemydad ❤️,Relatedness,Satisfied,Supportive,Family
685495836462088192,"This just happened. Me: I'm hungry, what should I eat for dinner? Mom: Why don't you make yourself some of that drinking chocolate? #shock",Relatedness,Satisfied,Supportive,Family
684753416455864320,Enjoying afternoon tea for one whilst waiting for James to finish nursery #bliss #mummytime #dayoff,Relatedness,Satisfied,Supportive,Family
679444957908746240,"Mom:""You're drinking again?"" Me:""It's the only thing that makes the mean voices shut up..."" Mom:""Stop being so dramatic."" #AKF #Depression",Relatedness,Dissatisfied,Non-Supportive,Health
685487758572417025,I'm glad I can help her distinguish between #anxiety #delusion and reality. But for how long. To get her real help I may have to give her up,Relatedness,Dissatisfied,Supportive,Family
683085014888656896,I've never seen Iowa get dominated down in the trenches the way that they are right now. #disappointing,Relatedness,Dissatisfied,Not Clear,Social Relation
650373583072575488,My day was just made my friend came in town today all way from lex an he's a electrian! I hope he can fix my heater lol😍#surprised😆#lucky,Relatedness,Satisfied,Supportive,Social Relation
699150618598858752,I never thought that i could feel that way again. I guess that you showed up just in time. #inlove #happy,Relatedness,Satisfied,Supportive,Social Relation
684839091645595648,Can now officially say I'm a proud Auntie and God Mummy to beautiful Ivy 👶🏼👶🏼👶🏼👶🏼👶🏼😍😍😍😍😍 #happy,Relatedness,Satisfied,Not Clear,Family
678922540325199877,In a couple of hours my boyfriend will be hereeee! #excited 😍,Relatedness,Satisfied,Supportive,Social Relation
678965585972174850,"""Forever missing that friend I should have never, ever met :/ #Depressed""",Relatedness,Dissatisfied,Non-Supportive,Social Relation
680322471052967936,Merry Christmas my NZ friends. So jealous of all your awesome shit and stuff you've tweeted about today 🎄🎁 NZ really is paradise #homesick,Relatedness,Dissatisfied,Not Clear,Other
646833204947763201,I hate when you disappear while chatting like seriously. you know i hate it but you still continue doing it ALOT. #annoyed,Relatedness,Dissatisfied,Non-Supportive,Social Relation
679513338208993284,Bed time! Up early to go to school with dad tomorrow 😊#excited,Relatedness,Satisfied,Not Clear,Family
648600455627452416,Can't wait till we get our own spot 😑 #annoyed #justmeandmybabieS,Relatedness,Dissatisfied,Non-Supportive,Social Relation
650322341445140480,God does great things:-) #Joyful,Relatedness,Satisfied,Supportive,Religion
682033010032549888,Not one woman voted my poll of what they can/can't do themselves. Good reminder of why I don't have many female friends. #disappointed #true,Relatedness,Dissatisfied,Non-Supportive,Social Relation
688815848107028480,every time my mom comes home from vacation she is so mean to me. #stressed,Relatedness,Dissatisfied,Non-Supportive,Family
649296458571739136,why bishs put on fake ass accents? #hysterical,Relatedness,Dissatisfied,Non-Supportive,Social Relation
682633016024379392,Welp that just happened 😒........whatever time to celebrate New Years with my mains and forget about this......#excited #timetogetwasted 🎉👍🏼,Relatedness,Satisfied,Not Clear,Leisure
679408468227305479,I can't imagine having to plan a funeral a few days before Christmas. Family friends lost their dad today. #sad,Relatedness,Dissatisfied,Not Clear,Family
682001315732439040,Sometimes I just cannot shake this feeling #alone #wakeup,Relatedness,Dissatisfied,Not Clear,Social Relation
678590076088135680,Just made some kid rage quit!.. Lol!.. #Rage,Relatedness,Neutral,Not Clear,Social Relation
678792197920059392,my husband kept sending me stupid snapchat videos .. so I deleted him. #annoyed #hormonal #PMS,Relatedness,Dissatisfied,Non-Supportive,Family
681693015379939328,Society failed to be an advocate for a dead child today. #Shameful #TamirRice,Relatedness,Dissatisfied,Non-Supportive,Social Relation
681678246560202752,So tired of only depending on myself. I miss having real friends who give a damn about me. #sad #tired #frustrated,Relatedness,Dissatisfied,Non-Supportive,Social Relation
679049170913656832,My mom and I in the same house for more then 24 hours is not good y'all #annoyed #needtoleave,Relatedness,Dissatisfied,Not Clear,Family
648342916994215936,"And ofcourse, i miss you papa 😥 #homesick",Relatedness,Dissatisfied,Not Clear,Family
678468067366535168,For some reason my mind can't seem to cope with the fact that she doesn't love me. Why am I still obsessing over her #anyoneelse #depressed,Relatedness,Dissatisfied,Non-Supportive,Social Relation
680099535587250176,Seriously I need to move and they call it opposite success cause they scared of steppin out of bounds. I can't stand my Grandmother. #Scared,Relatedness,Dissatisfied,Non-Supportive,Family
648496940124995585,"It's hard for me to say, I'm jealous of the way you're happy without me #Jealous",Relatedness,Dissatisfied,Not Clear,Social Relation
679768945377804292,"""2nd victim of #terror attack in #Jerusalem dies. Terror won't help the Palestinians, Jerusalem is finally united ""&"" under Israeli control""",Relatedness,Dissatisfied,Not Clear,government /political
651501553191399424,Awesome women in Raleigh today. Loved our time together. #honored,Relatedness,Satisfied,Supportive,Other
679821734506172417,the fact that Nessa knows when my bf is going to propose is killing me 😅😅 #Anxious,Relatedness,Not Clear,Supportive,Social Relation
684549870707855360,#Vacation for me next week! I am so #excited Gonna spend some quality time with my son! #familytime,Relatedness,Satisfied,Supportive,Family
646864218243862528,"I don't think ""hilarious"" is a good word to describe a pastor's sermon. Maybe next time pastor. #unsatisfied",Relatedness,Dissatisfied,Non-Supportive,Religion
648930992703451136,"“I was just telling Claire about a guy I met in bread class. I hate him, but he could be my soul mate.” Sarah Addison Allen #soul #love",Relatedness,Not Clear,Not Clear,Education
682339321970475010,Get to see my boyfriend tomorrow #excited #can'twait 🤗😆😘💏,Relatedness,Satisfied,Supportive,Family
681385623152934912,Made a throw-away; when you realize you don't want anyone you know to see your tweets. #shameless more like #shameful,Relatedness,Dissatisfied,Non-Supportive,Social Relation
